date,lat,long
2016-10,42.90073969530381,-87.86752834541105
2011-08,42.90812619071868,-87.87909627303328
2011-08,42.91801267398476,-87.87588351430914
2011-08,42.9215629,-87.8726971
2011-08,42.91886742890639,-87.87283022538035
2011-08,42.9206529,-87.8727173
2011-08,42.92156572492145,-87.87411008974537
2016-11,42.89877218780653,-87.85937733488066
2007-07,42.9060760394221,-87.85862425472634
2016-11,42.90167967909924,-87.85920866774144
2017-07,42.91063770759644,-87.85873060743434
2007-07,42.90083476541127,-87.86980420651227
2016-11,42.908819,-87.8588721
2011-08,42.91328645816122,-87.85860672862641
2011-08,42.90695161663159,-87.85895177846399
2011-08,42.9123995649565,-87.85863444760044
2007-07,42.91153407395246,-87.85872310662985
2016-11,42.90517364104923,-87.85906742907642
2017-07,42.90976855127196,-87.85881012827721
2011-08,42.89708209767337,-87.85949586054348
2016-11,42.9043064,-87.8590712
2016-11,42.90345244771203,-87.85910697126664
2007-07,42.90079879265637,-87.87810373522791
2016-11,42.90257369035363,-87.85917548342806
2011-08,42.9078248014473,-87.85891544487491
2011-08,42.89967057158241,-87.85932056489472
2011-08,42.8953495,-87.8592473
2019-06,42.8980098,-87.8753209
2011-08,42.90591920791587,-87.84799462067292
2011-08,42.90682569082126,-87.84791825093346
2011-08,42.9050471,-87.8480126
2011-08,42.9041775,-87.8480636
2011-08,42.90764816647469,-87.84789025557065
2011-08,42.90086654274569,-87.87965637259006
2011-08,42.89628427274879,-87.87576332433832
2011-08,42.89361621280141,-87.84974197738919
2011-08,42.89518012414484,-87.84965954503494
2015-10,43.00666159878118,-87.91682909659387
2018-08,43.00537478664139,-87.91688505910851
2011-10,43.07457094541533,-88.05750336286918
2018-10,43.11501876290043,-88.00560449974789
2011-08,43.0500775271955,-88.00402823293172
2016-11,43.04926578045512,-88.00634684453391
2011-08,43.0612843,-88.0414203
2011-08,42.90594,-87.8499071
2011-08,43.0613186,-88.0402638
2017-08,43.11876660697924,-87.96766982796944
2018-10,43.11937058079393,-87.96827641175683
2017-08,43.04005403178346,-88.01995557457795
2017-10,43.0400548,-88.0264627
2015-10,43.12752745304375,-87.9648121178432
2016-10,43.0200606,-88.0442741
2011-10,42.98806312974502,-88.03877720455955
2018-08,42.9880301,-88.053184
2016-10,43.0890902,-87.9184626
2011-08,42.9086342,-87.8497306
2011-10,42.9983987,-87.9584379
2015-10,42.99849429295736,-87.95792143524827
2017-10,42.9921650557377,-87.95612013962574
2017-08,42.99396501188111,-87.95606171101
2016-04,43.0336988,-87.9090362
2017-10,43.0363225,-87.9036907
2015-10,42.99132846781503,-87.95436800398782
2015-10,42.99128132622,-87.95556701641753
2018-08,42.99126526802105,-87.95313031666493
2018-10,43.00408872271856,-87.89233631980673
2011-06,42.95008746244513,-87.95735404217632
2011-08,42.9068206,-87.8498731
2018-10,43.00587830445923,-87.89209186677401
2015-10,42.93756655764092,-87.93536916661584
2007-07,43.05049463151616,-87.92152248827952
2015-10,43.05127198999598,-87.9215540309843
2019-06,42.94586413854258,-87.91015950816937
2015-10,43.1625971,-88.0287387
2015-10,43.1625764,-88.0318395
2011-10,43.18493920642993,-88.00777589232553
2019-06,42.940875358715,-87.9307161936334
2011-08,42.9050628,-87.8499375
2019-06,42.94094891278757,-87.93030290210896
2018-11,43.11200865574911,-88.00255264255873
2011-09,43.11078893464618,-88.0027049926754
2015-11,43.06114648161849,-87.91994869639502
2018-09,43.0639656,-87.9205416
2017-10,43.04440203160108,-87.92569457750508
2016-11,43.1289176,-87.9591112
2017-10,43.0215132,-87.9224781
2007-07,43.19104912540601,-87.92205446534983
2007-07,43.18926606735356,-87.92177585898997
2011-08,42.904216,-87.84998
2007-07,43.1898224,-87.9220328
2011-09,43.18553709765192,-87.90614574962783
2011-09,43.18604293518032,-87.89357742611696
2011-09,43.18733939058305,-87.89506280770534
2007-07,43.1870052,-87.9602787
2015-10,43.1425027,-87.951621
2015-10,43.1411761,-87.9510558
2017-08,43.12961336554696,-87.92018902863788
2015-10,43.1286468,-87.9199294
2011-09,42.91115336201132,-88.0037893132134
2011-08,42.90771521414612,-87.8498011632605
2011-09,42.91200658323812,-88.00380215342014
2011-09,42.91026034621527,-88.00512622271445
2011-09,42.9098702,-88.0070566
2011-09,42.9106333,-88.0043199
2011-09,42.89889447826748,-87.95890157673541
2019-06,42.89862058612348,-87.96043653919848
2011-09,42.89892335249822,-87.95759642847653
2018-08,43.1140516,-87.9178834
2018-08,42.92443179997661,-88.04273529282028
2011-08,42.8998297155406,-87.85207512976226
2018-08,43.1187009,-87.9183041
2011-07,43.11371015555249,-87.92269960393298
2019-05,42.93039812020049,-87.97532643255627
2019-06,42.9423851,-87.994453
2016-10,42.94487288562656,-87.99414882701845
2019-06,42.942377,-87.9936359
2019-06,42.9423735,-87.9932178
2007-07,42.9425204627323,-87.99838911127735
2016-10,42.94485283398748,-87.99818172532105
2011-08,42.9468497,-87.9995889
2017-08,43.0459945,-88.0155684
2011-06,42.95103127661093,-87.95873838782981
2011-06,42.95103127661093,-87.95873838782981
2019-06,42.96122063431386,-88.00838883310361
2019-06,42.97904703990612,-88.04069025630241
2011-09,42.9350183621811,-88.05731980578418
2011-09,42.93252746750389,-88.04270764346015
2011-08,42.9501427,-88.0329821
2011-09,42.93123004143063,-87.96733081310803
2011-09,42.93198530153742,-87.96731177480811
2011-09,42.93039929809343,-87.9673445470646
2011-10,43.04599817199507,-88.0151422340109
2011-06,42.94635146065679,-87.9614165632012
2018-08,43.03674545373681,-87.97067221349036
2017-08,43.03881215929149,-87.97211435676329
2015-10,43.04713195839709,-87.95951242038755
2016-10,42.98789377613159,-87.97543236995963
2015-10,42.9878939,-87.9741227
2016-10,42.9878730361839,-87.97286911841957
2016-11,42.9865795,-87.9722676
2017-10,42.98054938198018,-88.03822270502395
2015-10,43.1850330911776,-88.02749950098799
2016-10,43.01447346548256,-87.91546540221535
2007-07,43.18523983612452,-88.02745867276069
2019-06,42.8773404,-87.8586174
2011-09,42.8761228,-87.8587001
2011-09,42.87410575148886,-87.87170561877008
2019-06,42.8921904,-87.9466402
2011-09,42.89232094854339,-87.94636264809746
2011-09,42.9226959303781,-87.90224891037224
2015-10,43.07995365510178,-87.92115854795979
2015-10,43.07052701472572,-87.92139212152635
2018-08,43.15496459163898,-88.05937176088547
2015-10,43.01410146267889,-87.91437405614965
2018-08,43.15624093934598,-88.05781363691993
2018-08,43.1828459,-88.0139078
2018-08,43.17939916378126,-88.01340770873243
2018-08,43.14347106994022,-88.04350544259134
2018-08,43.1422650810994,-88.04340671635859
2018-09,43.14693987445831,-88.05550194010252
2018-08,43.13920079627301,-88.03738139557217
2018-08,43.13885469913799,-88.03633884475153
2018-08,43.13904036203466,-88.03681713573687
2011-09,42.89319008122941,-87.93054140629053
2017-08,43.07456216448632,-88.05881292999375
2007-07,42.88759292946551,-87.86296544207363
2017-08,43.02055217822053,-87.97261847609626
2017-08,43.1829805,-87.9444662
2011-09,43.16228244982845,-87.91701221654216
2011-09,43.16235232245263,-87.92324346115271
2016-10,43.11711744373935,-88.05806017308872
2018-08,43.1301363,-88.0256491
2015-10,43.1289747,-88.0021511
2015-10,43.1286168,-88.0070218
2011-08,42.911827,-87.876183
2011-06,42.95021463125036,-87.9563494039819
2018-08,43.0608804,-88.0538572
2011-08,42.9162189,-87.8759655
2011-08,42.9109527,-87.8762247
2011-08,42.91002999747297,-87.87628013778536
2011-08,42.91272219543102,-87.87612472208231
2011-08,42.9091223,-87.8763258
2011-08,42.91449131192532,-87.87605577982579
2011-08,42.91362085691915,-87.87608056548505
2011-08,42.90812178545556,-87.8763864577286
2011-08,42.9188932,-87.875832
2011-08,42.92063887223063,-87.87576389728505
2018-11,43.06254750012786,-88.05353296289579
2011-08,42.8980581,-87.8698686
2011-08,42.91441880258444,-87.86903940300616
2015-07,42.9108779,-87.8692502
2011-08,42.90364613915288,-87.86962183533035
2011-08,42.90627833133212,-87.86950960519991
2007-07,42.90996561851632,-87.86931026730024
2011-08,42.9018939,-87.8697301
2015-07,42.90456798695494,-87.86960072410945
2017-07,42.9027673,-87.8696833
2015-07,42.9135223,-87.8691257
2011-08,43.0556906,-88.046411
2015-07,42.91265954129958,-87.86916922460003
2011-08,42.90541479884281,-87.86955486336767
2011-08,42.9090752,-87.8693626
2015-07,42.91178960499649,-87.86922196860186
2015-07,42.9080308748262,-87.8694252793545
2017-09,42.8998583,-87.8698168
2011-08,42.9037087,-87.8736309
2011-08,42.90459104814707,-87.8735555500875
2011-08,42.9054575,-87.8735292
2018-09,42.91072826109188,-87.86266839444906
2016-10,43.05819721971253,-88.04702905386891
2016-11,42.90893578467091,-87.86273726889948
2016-11,42.90982817593716,-87.86274377566322
2011-08,42.92134030269758,-87.8603486643697
2016-11,42.90197699085491,-87.87808186355275
2019-06,42.89724093831146,-87.87569771910935
2011-08,42.89448468209149,-87.87574549441932
2019-06,42.89896293192152,-87.87335439644218
2011-08,42.8953906,-87.8757526
2011-08,42.89805460207543,-87.87090226708322
2011-08,42.89797726644306,-87.86647989714498
2018-10,43.11265809173008,-88.00281541756073
2017-07,42.92584765427652,-87.85350912329197
2018-09,43.04548222157717,-88.0368191400311
2017-08,43.04608040843567,-88.00949991926109
2018-10,43.10480135819664,-88.05871752058871
2016-11,43.00867114314168,-87.992906192045
2018-11,43.03187054528847,-87.9577450890017
2017-08,43.03575892610942,-87.94504085632467
2015-10,43.04434875102302,-87.92573073951316
2007-08,43.03142321078646,-87.9861678115667
2016-11,43.04387191123922,-87.98407184740438
2007-07,43.04068930910861,-87.99454312109329
2015-10,43.0443487,-87.9840574
2017-10,43.03652817130467,-87.90258065585613
2018-08,42.99145600518548,-87.95807007852335
2017-10,43.0353983,-87.9035898
2018-10,43.03534927656009,-87.90614623512403
2019-06,42.9626179,-87.9349511
2019-06,42.95934967132752,-87.93547369848984
2017-07,43.03736001462809,-87.89730126576697
2017-08,43.0397859429663,-87.89820956937785
2018-09,42.98235382209037,-87.91490126349106
2018-08,43.04082325971017,-87.99742097897493
2016-11,43.1179606,-87.9374265
2019-06,42.94656274374262,-87.91323058089323
2018-10,43.00208770298869,-87.89346343623674
2015-10,43.08020749955649,-87.90519991755589
2015-10,43.08001517733308,-87.90505931740162
2018-11,43.0404785,-87.8982039
2018-08,43.1614591,-88.0446171
2018-10,43.03587807531696,-87.90620165793678
2018-10,43.0358115,-87.9145875
2017-10,43.0371032,-87.9253419
2011-08,43.0608225,-88.0401503
2017-10,43.03871427925779,-87.92532311918006
2018-08,43.14690464936454,-88.05276269419376
2018-11,43.04844816636332,-87.92451738570574
2018-10,43.04828364936406,-87.92563210196788
2019-06,42.95929755098051,-87.93349380695582
2011-09,43.18207752056851,-87.90369203301282
2011-09,43.1819345,-87.8993516
2011-09,43.1819189,-87.89661
2013-08,43.18211111876141,-87.90505549099097
2011-09,43.18208214344093,-87.90225788076705
2017-10,43.0385583,-88.0203119
2011-09,43.18565013340489,-87.90191170477331
2011-09,43.18520267870193,-87.90402014330128
2011-09,43.1785025,-87.9066112
2015-10,43.122378,-87.9079843
2015-10,43.1222746702903,-87.90056534807243
2015-10,43.12232092294822,-87.90308493157973
2011-07,43.1223963,-87.9091045
2015-10,43.12229710007448,-87.90186679423401
2015-10,43.12236143008069,-87.90665676088841
2015-10,43.11430253997095,-87.89705619904846
2017-08,43.05254260543894,-87.92582758469182
2016-10,43.1131933,-87.9000405
2018-08,43.1133487629837,-87.89704810718231
2007-07,43.127331,-87.9029101
2011-06,42.95181269752715,-87.87124545489304
2011-06,42.95180383823567,-87.87281164231551
2018-09,42.94652392373677,-87.85995921983195
2011-06,42.9465531,-87.8549424
2011-06,42.946551,-87.8574953
2017-10,42.9431976,-87.8616321
2018-09,42.9431428,-87.8599452
2011-09,43.18961434857762,-87.90804673714187
2015-10,43.1285649,-87.9647209
2011-07,43.1620952,-87.8998194
2011-07,43.16217290720328,-87.90552152266226
2011-07,43.16217215101995,-87.90545192205155
2011-07,43.162068859994,-87.89826633737349
2011-07,43.16212207327189,-87.90198315391504
2011-07,43.16215366884474,-87.90404213813669
2011-09,43.16634691016279,-87.89785799824702
2016-11,43.14235493784725,-87.90438392539897
2016-11,43.14239258691969,-87.90482985282135
2016-11,43.14210673882486,-87.90291995992844
2015-10,43.1300454,-87.9623891
2017-08,43.1424895,-87.9060552
2015-10,43.15789710298911,-87.89962933954149
2015-10,43.15788337050209,-87.89829190276535
2017-08,43.13760638978374,-87.90750415650234
2018-08,43.13757546740854,-87.90618614590355
2016-10,42.86650573367871,-87.90307571043543
2011-09,42.8665295,-87.9046131
2019-06,42.8665731,-87.9073729
2011-09,42.86199808091157,-87.90926184829415
2011-09,42.862702,-87.906043
2015-10,43.1270762,-87.9609582
2011-09,42.86214405831419,-87.8933283291575
2011-09,42.84729591340111,-87.86407644324264
2011-09,42.8472813,-87.8624814
2019-06,42.89739370730508,-87.90413183990164
2019-06,42.8953398,-87.9063933
2011-09,42.84927732548547,-87.90350397838766
2011-09,42.85111724579148,-87.90476076975246
2011-09,42.85107154220357,-87.90219230538756
2011-09,42.85109380345663,-87.90348517466617
2011-09,42.85101830120879,-87.89799060244012
2016-11,43.12894719453273,-87.96161760422778
2011-09,42.8510681103614,-87.90095863205869
2015-10,43.05778817274708,-87.90407878161555
2011-06,43.05777052257749,-87.90683314681932
2015-10,43.05776593722447,-87.90967961386988
2018-11,43.05778718833609,-87.90532782290683
2011-06,43.0577735,-87.9083432
2015-10,43.0577653,-87.9075671
2011-06,42.97629647171757,-87.86254162598233
2011-06,42.9772454,-87.8746626
2011-06,42.9782778,-87.8858133
2016-10,43.11787131111105,-87.96751657503387
2011-06,42.9782217,-87.8821824
2011-06,42.9782732,-87.8846039
2015-10,42.97830623344683,-87.8870705614948
2011-06,42.9782559,-87.8833657
2011-06,42.9764264,-87.8864549
2011-06,42.97642332303946,-87.88585260978718
2011-06,42.97640950378755,-87.88219038199863
2011-06,42.9764222,-87.8845891
2011-06,42.97641806597756,-87.88337733423711
2011-06,42.9688864285757,-87.87974523115255
2017-10,43.11849363317216,-87.96599732735076
2011-06,42.96887633936629,-87.87634332110669
2011-06,42.96736337414681,-87.87976348644601
2017-10,43.04569410568354,-87.89968176563474
2018-11,43.04579649198013,-87.9085784158775
2017-08,43.04570247173299,-87.9010087713059
2018-10,43.04573224754002,-87.9047785143859
2011-06,43.04570394830334,-87.91241751111312
2018-11,43.0457285,-87.903525
2017-08,43.0457173,-87.9022638
2018-10,43.04578161133253,-87.91106890812335
2017-08,43.03532083258902,-87.9131356524637
2017-10,43.04569093048288,-87.89844017103906
2017-08,43.0457109,-87.9098949
2018-10,43.04575274504299,-87.90729361235695
2018-10,43.04566886190228,-87.91339692293778
2018-08,43.09653094708423,-87.90019581820536
2017-10,43.04038599632899,-87.90042513453979
2018-10,43.04005883627015,-87.90539697685779
2018-10,43.04012480804824,-87.904139169134
2018-10,43.0401829,-87.9029236
2017-08,43.04028733565598,-87.90167868329107
2017-10,43.03545478748678,-87.91459756246896
2018-10,43.03980682586221,-87.90926033338701
2017-08,43.03981807386357,-87.90976308701511
2018-10,43.0399687,-87.9066639
2015-10,43.0625269,-87.886806
2017-08,43.06250670703799,-87.88557882640822
2015-10,43.0625209,-87.8843352
2018-11,43.0625364,-87.8880373
2018-10,43.0710308,-87.8891634
2016-11,43.07098387984161,-87.8829741168247
2016-11,43.0709673367249,-87.87452183359986
2016-11,43.035435,-87.91607467749903
2018-10,43.07111219768196,-87.89663228691855
2016-11,43.07100411093635,-87.87681991747473
2016-11,43.07099503382194,-87.88050553368137
2018-10,43.07106271477915,-87.89153660742979
2017-08,43.07101470380113,-87.88666768891662
2015-10,43.0710151,-87.8854366
2016-11,43.07099638629176,-87.87798992238069
2017-08,43.07115216635746,-87.89785222676558
2017-08,43.07101014684478,-87.88421682824612
2015-10,43.07101811297043,-87.88791190711807
2017-08,43.035222,-87.9112138
2016-11,43.07097480630049,-87.87567578845358
2016-11,43.07095152606978,-87.87337149187452
2016-11,43.0710074,-87.8817242
2016-11,43.0709896,-87.8792608
2018-10,43.0710432,-87.890353
2017-08,43.0573506,-87.8923223
2016-11,43.0573495,-87.8930232
2018-07,43.05612140323442,-87.89941054940938
2017-08,43.0560774,-87.894908
2017-10,43.0561715,-87.8980214
2015-10,43.18180608295627,-87.99141029477644
2011-08,43.02089442069349,-87.98250026327537
2018-07,43.0560472,-87.9000852
2011-09,42.8832044,-87.9262142
2019-06,42.8969134,-87.9266433
2019-06,42.8972279,-87.9264541
2019-06,42.8609797,-87.9346112
2019-06,42.857792,-87.9284695
2011-09,42.85729741767193,-87.92847847726156
2011-09,42.89562014042924,-87.93450311068335
2011-07,42.99434091789804,-88.02440676128867
2015-10,42.9903762,-88.0227541
2016-11,43.05611923643781,-87.8937045591274
2014-09,42.96582306406545,-87.942081283248
2014-09,42.96358757529957,-87.94380073640546
2014-09,42.96530120279803,-87.94136926428038
2014-09,42.96331766938085,-87.94185104481357
2011-06,42.98122540785934,-87.95298722167908
2011-09,42.9196141,-88.043681
2007-08,42.9084714,-88.016223
2011-06,42.94550084480098,-87.95883416926836
2016-11,42.97371600585081,-88.0223324992334
2011-09,42.9397293,-88.0303798
2017-08,43.0561181542043,-87.89758437169507
2011-08,42.9485585,-88.0637872
2011-08,42.9637697,-88.066476
2011-08,42.9637697,-88.066476
2019-06,42.9738174,-87.9922512
2011-08,42.9533806543901,-87.9720217187178
2011-09,42.866438,-87.915066
2011-09,42.86775947132631,-87.91483941758024
2019-06,42.88418178435018,-87.93106623646614
2011-09,42.88229933765972,-87.93111449521088
2019-06,42.8776405,-87.9407661
2015-09,43.05637445085294,-87.90412655389078
2019-06,42.8786005,-87.941047
2019-06,42.88241662061152,-87.92215467695976
2019-06,42.88487278517763,-87.92129090125646
2011-09,42.8549256,-87.9499527
2011-09,42.8558174,-87.9497763
2011-09,42.89308226012898,-87.92821769415788
2011-09,42.8778053,-87.9173579
2015-10,43.0180992,-87.9158933
2016-10,43.01906470195338,-87.94780398985125
2016-10,43.01414584582702,-87.94788970457891
2017-10,43.049348,-87.8982051
2016-11,43.02110421696845,-87.94787390081169
2017-10,43.01598044947438,-87.94790437866152
2017-10,43.01251877872182,-87.94789561327626
2018-11,43.00932625094136,-87.94802214691212
2016-11,43.00859471805661,-87.94801041592345
2016-11,43.0113341,-87.9480017
2016-11,43.0169607,-87.9478988
2011-07,42.99670885919399,-88.06553839462568
2018-09,42.99484613476393,-88.04499168587645
2019-06,42.93763724291887,-87.96042420512373
2018-10,43.0497133,-87.8968994
2019-06,42.93991247144753,-87.96099652893095
2014-09,42.96346301190217,-87.94277510407603
2016-10,43.01906354030542,-87.94766154122206
2018-09,43.01414072331117,-87.94775611497896
2018-09,43.02109468804798,-87.94771807317503
2018-09,43.0159816,-87.9477404
2018-09,43.0125159,-87.947823
2018-09,43.0093005,-87.9478725
2018-09,43.00859384407487,-87.94788751756819
2018-09,43.0113305,-87.9478348
2015-10,42.98089422966735,-87.88448464185444
2016-10,43.0169978,-87.9477139
2011-08,43.02606951687027,-87.9844405127467
2018-11,43.11222551260776,-88.00272048332579
2018-08,43.1340025,-88.0308338
2016-11,43.11152970457704,-88.00375498348946
2018-09,43.11721711696244,-88.01099242710585
2018-08,43.11224915548463,-88.00463839235022
2018-10,43.1280309,-88.0249368
2017-08,43.10924735066308,-88.0007441499017
2018-09,43.10736135061082,-87.99850650504163
2015-10,42.98100450056951,-87.88829476477677
2018-08,43.1195387,-88.0140608
2018-08,43.003119,-87.9445044
2016-10,43.00127720735529,-87.94735989322976
2015-10,43.0083923,-87.9348893
2018-09,42.9272929,-88.0538031
2018-10,42.90656663180059,-88.06062721533519
2012-08,42.898471346869,-88.06942512438816
2017-09,42.93268055637203,-88.05136884090265
2014-09,42.91629868826108,-88.05730454299353
2016-10,43.10499711678137,-88.01845387495351
2015-10,42.9809916,-87.8860556
2017-08,43.11197843499444,-88.0030181804208
2015-10,43.11400629145557,-87.99962123785062
2018-10,43.11266771864641,-88.00194805038606
2011-08,43.11100003201311,-88.0048289970841
2015-10,43.1055730689143,-88.01852233350203
2015-10,43.0882694,-88.0453123
2011-09,42.90458469355853,-88.00791429376288
2019-05,42.9457728504085,-88.01844643983311
2017-09,42.98105231922018,-87.90293634467665
2007-08,42.9039231299605,-88.02148406341779
2018-08,42.92669997513219,-88.0446939095304
2011-09,42.92715216452113,-88.04200452413677
2015-10,43.17204387323402,-87.9996092537148
2011-09,42.90383637141151,-88.005830510543
2007-08,42.90342350728884,-88.02007344497521
2011-08,43.05297259540962,-87.99156381538282
2007-07,42.9337001,-88.0412909
2011-08,43.0227088003373,-87.9824774737744
2018-09,42.98104869226041,-87.8943984077936
2011-09,42.9275167,-88.044244
2017-09,42.899196,-87.9274761
2011-09,42.8983834355821,-87.92795589173774
2017-10,43.03862474388031,-88.01741623358569
2011-09,42.92716794863664,-88.03990623424738
2011-09,42.92711426165285,-88.04401316173374
2011-09,42.93173635052614,-88.04124430647745
2015-10,42.9810171,-87.8969243
2011-09,42.9312664,-88.0418762
2011-09,42.9323047,-88.0408825
2011-10,43.181064,-87.9866802
2019-05,42.9028853,-88.0565948
2016-10,42.9044632,-88.0025636
2015-10,43.12415601517345,-87.91953404325271
2016-10,42.89492629435491,-88.01271380250317
2012-10,42.88721361640859,-87.95694367930604
2011-09,42.9188448,-88.0230831
2017-07,42.980951,-87.876119
2011-09,42.9077626,-88.0564409
